aX,aY,aZ,gX,gY,gZ
0.225,-0.853,-0.292,-11.230,390.076,-17.090
0.267,-0.836,-0.370,-2.808,434.998,-28.503
0.321,-0.843,-0.432,5.127,476.624,-40.833
0.382,-0.878,-0.464,8.301,508.911,-53.345
0.511,-0.973,-0.486,8.240,526.794,-66.162
0.551,-1.017,-0.511,6.836,532.471,-85.693
0.462,-0.982,-0.542,2.380,531.738,-105.408
0.400,-0.927,-0.541,-4.089,523.193,-112.915
0.377,-0.905,-0.569,-10.742,506.409,-106.689
0.377,-0.919,-0.541,-9.277,484.497,-91.980
0.381,-0.963,-0.498,-4.944,455.261,-74.524
0.366,-0.990,-0.507,-6.714,418.640,-60.242
0.344,-1.027,-0.488,-9.644,380.249,-49.255
0.324,-1.055,-0.479,-13.367,345.215,-37.842
0.318,-1.091,-0.444,-20.386,313.049,-25.574
0.321,-1.127,-0.402,-28.809,283.081,-14.648
0.293,-1.102,-0.359,-36.499,256.409,-8.118
0.262,-1.095,-0.310,-42.725,233.032,-7.568
0.235,-1.053,-0.262,-48.401,211.609,-10.559
0.197,-1.025,-0.198,-50.354,192.017,-14.526
0.168,-1.018,-0.147,-46.631,172.791,-14.954
0.140,-1.029,-0.144,-41.443,152.466,-12.146
0.098,-1.053,-0.188,-34.485,132.080,-7.568
0.078,-1.066,-0.214,-29.236,114.014,-2.380
0.058,-1.075,-0.221,-31.738,97.229,4.700
0.065,-1.030,-0.180,-37.537,82.886,13.367
0.081,-1.037,-0.150,-42.053,69.824,23.437
0.099,-1.062,-0.099,-40.283,59.631,29.541
0.101,-0.929,-0.171,-36.011,51.147,28.198
0.015,-0.980,-0.141,-34.302,51.453,30.212
0.041,-1.004,-0.109,-35.706,55.603,29.602
0.074,-0.988,-0.085,-41.870,56.152,21.912
0.126,-0.997,-0.052,-34.668,55.969,13.794
0.165,-0.999,0.000,-27.649,52.246,7.935
0.174,-0.998,0.009,-24.841,47.119,6.531
0.155,-0.966,0.023,-23.560,41.138,4.578
0.126,-0.947,0.007,-17.639,35.522,4.028
0.091,-0.952,-0.006,-10.437,31.433,4.395
0.039,-0.996,-0.048,-6.958,28.992,4.761
0.027,-0.961,-0.052,-6.165,29.297,4.700
0.040,-0.978,-0.064,-7.385,27.283,8.057
0.080,-1.026,-0.051,-7.812,24.292,14.099
0.106,-1.015,-0.059,-9.521,18.799,17.090
0.117,-1.024,-0.056,-9.949,14.771,18.372
0.120,-1.025,-0.059,-10.315,12.390,18.372
0.132,-1.030,-0.053,-11.169,11.841,17.456
0.145,-1.034,-0.049,-10.498,11.963,15.076
0.145,-1.027,-0.048,-10.010,10.986,11.169
0.126,-1.034,-0.052,-7.874,10.315,7.812
0.112,-1.036,-0.052,-6.653,7.690,5.676
0.091,-1.026,-0.051,-5.920,4.700,6.226
0.065,-1.012,-0.043,-5.310,1.099,7.812
0.052,-1.000,-0.054,-4.395,-2.380,9.888
0.057,-1.010,-0.060,-2.563,-3.601,11.658
0.067,-1.032,-0.080,-1.831,-3.723,11.658
0.078,-1.048,-0.093,-2.014,-3.235,10.986
0.083,-1.057,-0.103,-3.113,-3.540,9.460
0.078,-1.064,-0.106,-3.418,-3.052,8.423
0.059,-1.059,-0.106,-4.883,-2.563,6.714
0.029,-1.045,-0.117,-6.470,-1.465,5.737
0.006,-1.033,-0.116,-8.240,0.488,5.737
0.001,-1.028,-0.105,-10.437,2.136,5.859
0.018,-1.020,-0.077,-11.963,3.601,6.775
0.039,-1.013,-0.055,-13.306,3.052,7.751
0.060,-1.011,-0.034,-12.390,2.930,8.484
0.079,-1.004,-0.012,-10.803,2.563,7.568
0.088,-1.000,0.005,-8.423,2.441,5.554
0.092,-0.985,0.022,-6.165,1.953,2.625
0.085,-0.975,0.022,-3.357,1.160,0.244
0.061,-0.981,0.004,0.488,0.549,-0.854
0.031,-0.984,-0.022,2.075,0.000,-1.709
0.025,-0.979,-0.045,1.953,1.221,-1.038
0.036,-0.984,-0.054,1.526,2.136,-0.366
0.051,-1.000,-0.059,1.404,2.991,0.977
0.069,-1.014,-0.060,0.732,2.502,1.770
0.075,-1.011,-0.057,0.183,2.686,1.831
0.076,-1.011,-0.050,-0.061,4.211,1.038
0.081,-1.004,-0.034,-0.610,5.859,-0.916
0.094,-1.000,-0.017,-0.122,6.531,-2.502
0.088,-0.993,-0.022,0.549,5.371,-3.174
0.060,-1.001,-0.038,2.502,4.150,-2.441
0.047,-1.010,-0.049,3.296,2.991,-1.465
0.056,-1.016,-0.054,2.869,2.625,0.427
0.080,-1.018,-0.044,1.587,2.625,2.441
0.101,-1.020,-0.033,0.732,1.465,3.662
0.109,-1.026,-0.034,1.038,-0.061,4.089
0.100,-1.023,-0.040,1.160,-1.709,3.540
0.092,-1.025,-0.042,2.380,-1.465,2.930
0.091,-1.025,-0.037,2.441,-1.343,1.465
0.081,-1.025,-0.046,3.357,-0.366,0.183

1.402,-1.119,0.840,40.588,-418.091,181.946
1.568,-1.075,1.054,26.978,-561.096,258.362
1.594,-0.872,0.978,62.622,-710.205,329.956
1.658,-0.592,0.598,134.216,-845.215,378.296
1.873,-0.548,0.063,201.172,-950.256,400.146
2.302,-0.731,-0.480,254.700,-1028.076,403.564
2.693,-0.772,-1.068,280.762,-1073.425,387.878
2.760,-0.870,-1.507,280.823,-1089.233,352.661
2.378,-0.994,-1.537,278.381,-1055.115,292.725
1.592,-0.920,-1.238,260.681,-948.730,203.125
0.791,-0.839,-0.962,215.027,-773.071,107.056
0.144,-0.858,-0.915,161.316,-580.505,31.494
-0.404,-0.966,-1.120,119.507,-419.983,-20.752
-0.660,-1.284,-1.000,107.422,-291.138,-40.161
-0.756,-1.466,-0.850,88.562,-184.143,-52.307
-0.570,-1.247,-0.493,48.767,-74.158,-75.562
-0.283,-0.969,-0.154,-9.644,20.569,-84.045
-0.056,-0.849,0.028,-55.420,71.716,-72.083
0.055,-0.851,0.106,-52.185,86.060,-59.937
0.047,-0.852,0.078,-27.161,85.754,-50.354
-0.016,-0.861,0.061,-10.254,97.168,-42.358
-0.095,-0.814,0.030,-10.437,121.887,-36.682
-0.132,-0.764,0.082,-12.207,154.602,-28.198
-0.109,-0.743,0.122,-4.822,189.026,-17.639
-0.047,-0.763,0.136,9.888,226.501,-8.911
0.042,-0.788,0.117,24.475,268.860,-6.165
0.115,-0.821,0.048,38.147,318.176,-10.193
0.159,-0.909,-0.102,52.734,372.009,-20.996
0.201,-0.961,-0.280,58.533,427.490,-37.109
0.229,-0.946,-0.477,55.298,476.562,-51.270
0.255,-0.922,-0.587,50.171,519.897,-61.890
0.336,-0.921,-0.596,42.908,553.589,-67.749
0.507,-1.002,-0.601,31.799,573.303,-76.233
0.677,-1.053,-0.586,20.325,584.778,-95.032
0.755,-1.020,-0.553,5.554,591.248,-120.850
0.787,-0.989,-0.563,-13.123,583.557,-142.029
0.795,-1.040,-0.520,-24.048,553.894,-155.212
0.725,-1.053,-0.484,-32.593,506.958,-156.372
0.650,-1.079,-0.422,-36.133,451.172,-138.611
0.586,-1.061,-0.338,-38.574,392.883,-107.178
0.508,-1.046,-0.295,-41.931,337.158,-71.167
0.399,-1.048,-0.282,-43.579,285.400,-42.725
0.308,-1.091,-0.321,-45.959,240.662,-23.560
0.209,-1.104,-0.358,-50.842,203.918,-8.118
0.168,-1.113,-0.335,-60.974,174.866,7.690
0.184,-1.094,-0.282,-74.829,154.114,22.766
0.219,-1.063,-0.233,-86.731,141.418,31.128
0.267,-1.039,-0.167,-89.050,137.268,30.090
0.314,-1.062,-0.099,-86.487,138.733,21.118
0.335,-1.060,-0.068,-85.571,142.212,7.080
0.344,-1.042,0.025,-82.214,145.996,-7.629
0.292,-1.055,-0.094,-79.895,141.846,-20.630
0.186,-1.059,-0.126,-81.787,140.320,-31.311
0.163,-1.033,-0.082,-87.585,144.104,-41.809
0.151,-1.008,-0.083,-100.769,145.508,-44.922
0.155,-0.968,-0.030,-105.774,144.592,-44.434
0.184,-0.948,0.021,-99.731,138.550,-40.100
0.240,-0.953,0.094,-89.111,125.244,-33.142
0.247,-0.977,0.112,-80.078,107.300,-25.635
0.236,-0.944,0.110,-71.899,88.318,-17.944
0.208,-0.923,0.127,-62.012,71.655,-11.536
0.192,-0.898,0.167,-49.316,58.167,-7.080
0.197,-0.885,0.180,-39.001,45.959,-2.991
0.222,-0.907,0.183,-28.137,35.767,0.854
0.235,-0.928,0.178,-16.052,28.259,1.038
0.230,-0.945,0.167,-5.493,23.926,-2.625
0.212,-0.952,0.137,0.977,21.545,-7.202
0.184,-0.953,0.101,5.371,21.057,-13.550
0.149,-0.965,0.067,10.071,22.827,-18.616
0.120,-0.979,0.055,10.742,24.292,-21.667
0.086,-0.992,0.028,9.705,24.109,-20.630
0.033,-1.001,-0.003,7.507,22.705,-17.212
0.011,-1.008,-0.014,4.272,21.912,-12.085
0.040,-1.015,0.007,0.854,22.095,-6.348
0.074,-1.017,0.039,-2.991,21.362,-2.014
0.090,-1.012,0.074,-7.080,19.592,1.526
0.079,-1.016,0.071,-9.949,15.930,4.456
0.075,-1.022,0.049,-7.874,13.184,6.592
0.084,-1.043,0.038,-4.028,11.719,5.981
0.090,-1.064,0.037,-2.686,12.207,3.296
0.102,-1.070,0.040,-4.456,13.306,-0.427
0.091,-1.058,0.029,-6.531,13.672,-3.967
0.075,-1.059,0.026,-6.042,14.160,-5.798
0.069,-1.062,0.034,-5.798,12.878,-6.104
0.059,-1.051,0.044,-5.981,11.169,-4.395
0.057,-1.025,0.054,-7.202,8.911,-1.404
0.062,-1.010,0.062,-7.263,7.629,1.953
0.072,-1.015,0.071,-6.836,6.409,3.784
0.086,-1.019,0.076,-6.470,4.639,4.883
0.102,-1.015,0.076,-6.287,3.235,6.714
0.098,-1.006,0.060,-6.226,1.099,8.301
0.081,-1.012,0.050,-4.395,0.244,9.521
0.074,-1.009,0.044,-4.272,-0.549,9.216
0.078,-1.006,0.037,-4.272,0.610,7.996
0.082,-1.011,0.040,-4.517,2.441,5.859
0.092,-1.018,0.052,-4.944,3.845,3.540
0.107,-1.010,0.071,-5.615,4.517,2.502
0.119,-0.992,0.087,-6.042,3.601,2.258
0.113,-0.989,0.084,-3.967,2.197,3.174
0.094,-1.002,0.062,-0.793,0.061,2.991
0.089,-1.021,0.046,2.258,-0.122,2.625
0.097,-1.025,0.045,1.892,-0.305,1.892
0.095,-1.020,0.040,0.366,0.000,2.014
0.089,-1.013,0.041,-0.305,0.366,2.258
0.091,-1.016,0.053,-0.244,0.305,2.258
0.089,-1.017,0.064,-0.183,0.366,2.380
0.089,-1.001,0.066,-1.099,0.549,2.136
0.087,-1.002,0.064,-0.183,2.014,1.953
0.093,-1.022,0.070,0.671,2.563,0.549
0.100,-1.024,0.075,0.305,2.441,-0.305
0.099,-1.014,0.077,-0.244,1.770,0.122
0.094,-1.010,0.073,-0.427,0.366,1.343
0.094,-1.022,0.071,0.793,-0.183,1.953
0.092,-1.020,0.073,0.732,0.000,0.671
0.089,-1.022,0.066,0.732,1.465,-0.488
0.086,-1.019,0.062,0.305,2.258,-1.526
0.081,-1.026,0.061,0.610,2.502,-1.587
0.069,-1.020,0.061,0.183,1.831,-1.465
0.055,-1.009,0.056,0.488,2.014,-0.610

